uri,id,birth_place,birth_date,language,recording_dates,subject_refs,interviewers,programs
/repositories/14/resources/6797,HVT-3986,,,slo,2000-03-07|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/29496|/subjects/23323|/subjects/22554|/subjects/31104|/subjects/28971|/subjects/25398|/subjects/26865|/subjects/24980|/subjects/23059|/subjects/30490|/subjects/35139|/subjects/35943|,/agents/people/40499|/agents/people/42887|,/agents/corporate_entities/6663|
/repositories/14/resources/6568,HVT-2694,,,eng,1993-11-09|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/37286|/subjects/38166|/subjects/23300|/subjects/36544|/subjects/28128|/subjects/38307|/subjects/32911|/subjects/40600|/subjects/38485|/subjects/31012|/subjects/31389|/subjects/40093|/subjects/22385|/subjects/28644|/subjects/26451|/subjects/24980|/subjects/32086|/subjects/23059|/subjects/29712|/subjects/23737|/subjects/30490|/subjects/33303|/subjects/35139|/subjects/26539|,/agents/people/40557|/agents/people/40603|,/agents/corporate_entities/6633|
/repositories/14/resources/6795,HVT-4193,,,fre,1999|1999-04-07|1999-04-08|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/33351|/subjects/37775|/subjects/26684|/subjects/23300|/subjects/22197|/subjects/40902|/subjects/23093|/subjects/25687|/subjects/24980|/subjects/25108|/subjects/28759|/subjects/36018|/subjects/30490|/subjects/23059|/subjects/35324|/subjects/35139|,/agents/people/70171|/agents/people/40539|,/agents/corporate_entities/6614|
/repositories/14/resources/6837,HVT-3656,,,slo,1995-02-08|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/38983|/subjects/23640|/subjects/34617|/subjects/37410|/subjects/22072|/subjects/39082|/subjects/36833|/subjects/24343|/subjects/31104|/subjects/32717|/subjects/41459|/subjects/28168|/subjects/29747|/subjects/22522|/subjects/30288|/subjects/34471|/subjects/33801|/subjects/24980|/subjects/32086|/subjects/30490|/subjects/23059|/subjects/33303|/subjects/35139|,/agents/people/40499|/agents/people/78083|,/agents/corporate_entities/6663|
/repositories/14/resources/7886,HVT-2944,,,eng,1993-11-10|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/36478|/subjects/41390|/subjects/23300|/subjects/40252|/subjects/23510|/subjects/22416|/subjects/25123|/subjects/36669|/subjects/33975|/subjects/34817|/subjects/32408|/subjects/28923|/subjects/24980|/subjects/32243|/subjects/30490|/subjects/32911|,/agents/people/40646|,/agents/corporate_entities/6633|
/repositories/14/resources/10142,HVT-0979,,,eng,1988-05-09|,/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/23328|/subjects/41390|/subjects/36478|/subjects/33741|/subjects/22405|/subjects/25637|/subjects/37411|/subjects/24980|/subjects/31129|/subjects/30490|/subjects/35139|/subjects/35943|,/agents/people/40557|/agents/people/41261|,/agents/corporate_entities/12966|
/repositories/14/resources/6539,HVT-4469,,,eng,2014-11-03|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/35575|/subjects/38166|/subjects/29111|/subjects/24374|/subjects/39082|/subjects/24343|/subjects/32911|/subjects/23982|/subjects/39307|/subjects/30267|/subjects/23385|/subjects/24980|/subjects/35714|/subjects/35139|,/agents/people/40446|/agents/people/40515|,/agents/corporate_entities/12966|
/repositories/14/resources/10325,HVT-1391,,,eng,1990-09-27|,/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/30827|/subjects/36478|/subjects/41390|/subjects/22072|/subjects/25067|/subjects/25637|/subjects/27845|/subjects/26999|/subjects/24980|/subjects/36485|/subjects/31129|/subjects/34365|/subjects/30490|,/agents/people/41007|,/agents/corporate_entities/12966|
/repositories/14/resources/6546,HVT-3206,,,fre,1995-01-14|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/24374|/subjects/24343|/subjects/39082|/subjects/35577|/subjects/26684|/subjects/31037|/subjects/39377|/subjects/31690|/subjects/25637|/subjects/22646|/subjects/32642|/subjects/26026|/subjects/24980|/subjects/31129|/subjects/23059|/subjects/36018|/subjects/33303|/subjects/37459|/subjects/30490|/subjects/35943|/subjects/35139|/subjects/35324|,/agents/people/76652|/agents/people/42257|,/agents/corporate_entities/6714|
/repositories/14/resources/8771,HVT-4039,,,fre,1996-06-26|,/subjects/36885|/subjects/35425|/subjects/36084|/subjects/33351|/subjects/36226|/subjects/37775|/subjects/39082|/subjects/35854|/subjects/39298|/subjects/26684|/subjects/31037|/subjects/24343|/subjects/41071|/subjects/23093|/subjects/38508|/subjects/24980|/subjects/40065|/subjects/33303|/subjects/35139|/subjects/35943|,/agents/people/40539|/agents/people/40789|,/agents/corporate_entities/6614|
/repositories/14/resources/6353,HVT-2047,,,eng,1992-04-28|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/26999|/subjects/39082|/subjects/24374|/subjects/30915|/subjects/29111|/subjects/27845|/subjects/25637|/subjects/30395|/subjects/24980|/subjects/32086|/subjects/31129|/subjects/34365|/subjects/30490|/subjects/33303|/subjects/40065|,/agents/people/40534|/agents/people/41750|,/agents/corporate_entities/6633|
/repositories/14/resources/10390,HVT-0580,,,eng,1985-05-05|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/39082|/subjects/29540|/subjects/26558|/subjects/34226|/subjects/28262|/subjects/30267|/subjects/23869|/subjects/34577|/subjects/28554|/subjects/31747|/subjects/33570|/subjects/24980|/subjects/31129|/subjects/35714|/subjects/23059|,/agents/people/40579|/agents/people/61178|,/agents/corporate_entities/6671|
/repositories/14/resources/9747,HVT-2417,,,eng,1993-05-20|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/26863|/subjects/37286|/subjects/40943|/subjects/38166|/subjects/41014|/subjects/25591|/subjects/30350|/subjects/23869|/subjects/24980|/subjects/32086|/subjects/30490|/subjects/23059|/subjects/36018|/subjects/33046|/subjects/35139|,/agents/people/40610|/agents/people/49400|,/agents/corporate_entities/6673|
/repositories/14/resources/8515,HVT-2102,,,fre,1992-06-05|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/27257|/subjects/36226|/subjects/23328|/subjects/26684|/subjects/23300|/subjects/26179|/subjects/22554|/subjects/40487|/subjects/35842|/subjects/22646|/subjects/24980|/subjects/37459|/subjects/28759|/subjects/33303|/subjects/36018|,/agents/people/76652|/agents/people/42257|,/agents/corporate_entities/6714|
/repositories/14/resources/9865,HVT-0095,,,eng,1980-07-22|,/subjects/36885|/subjects/31833|/subjects/25470|/subjects/30361|/subjects/26804|/subjects/33297|/subjects/25637|/subjects/25443|/subjects/24980|,/agents/people/40474|,/agents/corporate_entities/6652|
/repositories/14/resources/9883,HVT-2552,,,spa,1991-11-14|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/39082|/subjects/30350|/subjects/23869|/subjects/24980|/subjects/36018|/subjects/30490|/subjects/35943|/subjects/35139|/subjects/23059|/subjects/27363|,/agents/people/65686|,/agents/corporate_entities/6688|
/repositories/14/resources/9290,HVT-3713,,,srp,1997-10-29|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/39082|/subjects/24639|/subjects/38492|/subjects/23300|/subjects/39739|/subjects/32199|/subjects/24402|/subjects/23576|/subjects/24287|/subjects/33146|/subjects/24980|/subjects/35139|/subjects/23017|/subjects/30490|/subjects/35714|,/agents/people/81600|,/agents/corporate_entities/7105|
/repositories/14/resources/7275,HVT-2801,,,eng,1994-11-16|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/36478|/subjects/41390|/subjects/22416|/subjects/23510|/subjects/35912|/subjects/25317|/subjects/22255|/subjects/24980|/subjects/32086|/subjects/30490|/subjects/35139|,/agents/people/41835|,/agents/corporate_entities/6670|
/repositories/14/resources/6488,HVT-1684,,,eng,1988-01-31|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/32908|/subjects/38307|/subjects/40822|/subjects/38166|/subjects/25562|/subjects/22554|/subjects/29118|/subjects/41071|/subjects/23093|/subjects/24980|/subjects/32086|/subjects/30490|/subjects/35943|/subjects/35139|,/agents/people/40656|/agents/people/82183|,/agents/corporate_entities/6622|
/repositories/14/resources/7389,HVT-0996,,,eng,1988-05-16|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/23737|/subjects/41014|/subjects/39082|/subjects/39298|/subjects/32490|/subjects/40600|/subjects/31389|/subjects/24980|/subjects/31379|/subjects/33303|/subjects/23059|/subjects/24343|/subjects/35139|,/agents/people/40547|,/agents/corporate_entities/12966|
/repositories/14/resources/7432,HVT-3343,,,heb,1992-05-13|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/32986|/subjects/22405|/subjects/39082|/subjects/31831|/subjects/24374|/subjects/40591|/subjects/36226|/subjects/39070|/subjects/23300|/subjects/32911|/subjects/28291|/subjects/40600|/subjects/24609|/subjects/26497|/subjects/32092|/subjects/38237|/subjects/37880|/subjects/24980|/subjects/23059|/subjects/38250|/subjects/37459|/subjects/33303|/subjects/30490|/subjects/23017|/subjects/26539|/subjects/34716|/subjects/35139|,/agents/people/40551|,/agents/corporate_entities/12966|/agents/corporate_entities/6680|
/repositories/14/resources/5966,HVT-4486,,,eng,2015-11-19|2015-12-08|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/37286|/subjects/40943|/subjects/30350|/subjects/23869|/subjects/41273|/subjects/24980|/subjects/32086|/subjects/35139|/subjects/35324|,/agents/people/40515|/agents/people/40662|,/agents/corporate_entities/12966|
/repositories/14/resources/9051,HVT-1450,,,eng,1990-12-12|1990-12-20|,/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/36478|/subjects/41390|/subjects/25637|/subjects/27845|/subjects/24980|/subjects/38912|,/agents/people/92769|,/agents/corporate_entities/6670|
/repositories/14/resources/9011,HVT-3197,,,heb,1991-04-03|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/39082|/subjects/37286|/subjects/32897|/subjects/24374|/subjects/25385|/subjects/23300|/subjects/23330|/subjects/34072|/subjects/38016|/subjects/22405|/subjects/32911|/subjects/25248|/subjects/25363|/subjects/34509|/subjects/40600|/subjects/36288|/subjects/37873|/subjects/33437|/subjects/28834|/subjects/27845|/subjects/26497|/subjects/41689|/subjects/38014|/subjects/29934|/subjects/24980|/subjects/34716|/subjects/31129|/subjects/33303|/subjects/23059|/subjects/29712|/subjects/38250|/subjects/23017|/subjects/30490|/subjects/35139|/subjects/26539|/subjects/35943|,/agents/people/40551|/agents/people/46476|,/agents/corporate_entities/12966|/agents/corporate_entities/6680|
/repositories/14/resources/7847,HVT-1000,,,eng,1987-07-26|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/29006|/subjects/39082|/subjects/23530|/subjects/36226|/subjects/24374|/subjects/24980|/subjects/38014|/subjects/28872|/subjects/26497|/subjects/31182|/subjects/24008|/subjects/31012|/subjects/40402|/subjects/35807|/subjects/23363|/subjects/33303|/subjects/35139|,,/agents/corporate_entities/7115|
/repositories/14/resources/10125,HVT-4202,,,eng,2002-03-08|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/37286|/subjects/28635|/subjects/32911|/subjects/23300|/subjects/24343|/subjects/39082|/subjects/37775|/subjects/35577|/subjects/40600|/subjects/31012|/subjects/33470|/subjects/23594|/subjects/37743|/subjects/25806|/subjects/24980|/subjects/33303|/subjects/32086|/subjects/31129|/subjects/30490|/subjects/35139|/subjects/35324|,,/agents/corporate_entities/12966|
/repositories/14/resources/6180,HVT-0241,,,eng,1984-02-27|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/24980|/subjects/34365|/subjects/26999|/subjects/39082|/subjects/36478|/subjects/41390|/subjects/26399|/subjects/32908|/subjects/22134|/subjects/31037|/subjects/37104|/subjects/23510|/subjects/22416|/subjects/24049|/subjects/23093|/subjects/29153|/subjects/27314|/subjects/31222|/subjects/31206|/subjects/33303|/subjects/38912|/subjects/36419|,/agents/people/40547|/agents/people/41273|,/agents/corporate_entities/6671|
/repositories/14/resources/9926,HVT-3894,,,slo,1996-02-01|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/23530|/subjects/23328|/subjects/28387|/subjects/31104|/subjects/29344|/subjects/30000|/subjects/39440|/subjects/40219|/subjects/24980|/subjects/23059|/subjects/30490|/subjects/40065|/subjects/33303|/subjects/35943|/subjects/35139|,/agents/people/40871|/agents/people/40499|,/agents/corporate_entities/6663|
/repositories/14/resources/8684,HVT-2786,,,lad,1993-05-29|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/37286|/subjects/23259|/subjects/39082|/subjects/38166|/subjects/24343|/subjects/27739|/subjects/32206|/subjects/24980|/subjects/32086|/subjects/33303|/subjects/30490|/subjects/31379|/subjects/23636|/subjects/40065|/subjects/35139|,/agents/people/81600|,/agents/corporate_entities/12966|
/repositories/14/resources/9190,HVT-1903,,,eng,1992-04-27|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/23300|/subjects/26179|/subjects/24932|/subjects/22646|/subjects/24980|/subjects/32086|/subjects/23059|/subjects/36018|/subjects/35139|/subjects/28759|,/agents/people/85902|/agents/people/41923|,/agents/corporate_entities/6633|
/repositories/14/resources/10013,HVT-0611,,,eng,1984-08-28|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/29362|/subjects/39082|/subjects/24639|/subjects/37286|/subjects/36660|/subjects/24374|/subjects/35577|/subjects/23530|/subjects/24343|/subjects/31104|/subjects/30275|/subjects/36919|/subjects/27822|/subjects/41459|/subjects/34471|/subjects/25317|/subjects/23869|/subjects/38515|/subjects/32055|/subjects/24980|/subjects/26539|/subjects/35139|/subjects/40065|/subjects/33303|/subjects/23059|/subjects/30490|/subjects/35714|,,/agents/corporate_entities/7019|
/repositories/14/resources/8535,HVT-0304,,,hun,1984-11-03|,/subjects/36885|/subjects/35425|/subjects/31833|/subjects/41225|/subjects/39082|/subjects/32908|/subjects/26387|/subjects/37657|/subjects/24374|/subjects/38028|/subjects/30630|/subjects/30350|/subjects/37365|/subjects/23869|/subjects/28864|/subjects/24278|/subjects/31794|/subjects/35292|/subjects/35918|/subjects/24980|/subjects/30490|/subjects/23059|/subjects/27322|,,/agents/corporate_entities/6671|
/repositories/14/resources/9868,HVT-2339,,,eng,1991-11-15|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26999|/subjects/32908|/subjects/34659|/subjects/25637|/subjects/27964|/subjects/25774|/subjects/24980|/subjects/34365|,/agents/people/82935|/agents/people/40463|,/agents/corporate_entities/6643|
/repositories/14/resources/5984,HVT-2293,,,eng,1992-03-31|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/37286|/subjects/23634|/subjects/29111|/subjects/41014|/subjects/25591|/subjects/39971|/subjects/32911|/subjects/39082|/subjects/40600|/subjects/41359|/subjects/27845|/subjects/24980|/subjects/35943|/subjects/35324|/subjects/35139|/subjects/26539|/subjects/23059|/subjects/33303|/subjects/32086|,/agents/people/57092|,/agents/corporate_entities/6700|
/repositories/14/resources/6709,HVT-1846,,,eng,1997-01-27|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/36478|/subjects/32911|/subjects/29052|/subjects/39082|/subjects/37286|/subjects/32846|/subjects/25637|/subjects/33404|/subjects/33470|/subjects/22446|/subjects/31794|/subjects/33146|/subjects/24402|/subjects/22919|/subjects/24980|/subjects/32086|/subjects/35714|/subjects/31129|/subjects/35139|/subjects/35943|,/agents/people/42662|,/agents/corporate_entities/12966|
/repositories/14/resources/10340,HVT-0754,,,eng,1986-06-09|,/subjects/36885|/subjects/25470|/subjects/31833|/subjects/41072|/subjects/35343|/subjects/32908|/subjects/38028|/subjects/22197|/subjects/23056|/subjects/24980|/subjects/27322|/subjects/30490|,/agents/people/42662|/agents/people/70874|,/agents/corporate_entities/6671|
/repositories/14/resources/9897,HVT-2769,,,ger,1991-07-21|,/subjects/36885|/subjects/25470|/subjects/41464|/subjects/26804|/subjects/35854|/subjects/38166|/subjects/24374|/subjects/23008|/subjects/36522|/subjects/23397|/subjects/39298|/subjects/27845|/subjects/25637|/subjects/29159|/subjects/24980|/subjects/32086|/subjects/35139|,/agents/people/68933|,/agents/corporate_entities/12966|
/repositories/14/resources/9750,HVT-3528,,,eng,1996-03-13|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/39971|/subjects/32199|/subjects/41576|/subjects/29664|/subjects/30423|/subjects/31794|/subjects/24980|/subjects/35139|/subjects/35324|/subjects/32086|/subjects/23059|/subjects/30490|,/agents/people/88558|,/agents/corporate_entities/6696|
