uri,title
/subjects/23077,Kostolná (Slovakia)
/subjects/27034,Montjean-sur-Loire (France)
/subjects/25009,Selvino (Italy)
/subjects/33427,Belarus
/subjects/34618,Dubnica nad Váhom (Slovakia)
/subjects/37937,"Spandau (Berlin, Germany)"
/subjects/22236,Azerbaijan
/subjects/33077,Low Tatra Mountains (Slovakia)
/subjects/34248,Tarragona (Spain)
/subjects/36760,Prisoner exchange
/subjects/22689,Historians
/subjects/33562,Slatina (Croatia)
/subjects/23831,Bourges (France)
/subjects/37171,Stolberg am Harz (Germany)
/subjects/23098,Hustopeče (Czech Republic)
/subjects/34024,"Oberhausen (Düsseldorf, Germany)"
/subjects/31226,Szczerców (Poland)
/subjects/39616,Sokołów Małopolski (Poland)
/subjects/28457,Panevėžys (Lithuania)
/subjects/30964,Jews -- Poland -- Węgrów
/subjects/24024,Lipenʹ (Belarus)
/subjects/38007,Union Kommando
/subjects/30067,Lazy pod Makytou (Slovakia)
/subjects/40220,Nowe Brzesko (Poland)
/subjects/29303,Jewish ghettos -- Escapes
/subjects/39753,"Kuĭbyshev (Novosibirskai︠a︡ oblastʹ, Russia)"
/subjects/31699,"Rivne (Rivnensʹka oblastʹ, Ukraine)"
/subjects/30821,"Wilmersdorf (Berlin, Germany)"
/subjects/31733,Nasielsk (Poland)
/subjects/28512,Jews -- Poland -- Biała Podlaska
/subjects/27599,"World War, 1939-1945 -- Moral and ethical aspects"
/subjects/27063,Samara (Russia)
/subjects/36388,Sephardim -- Austria -- Vienna
/subjects/33470,Munich (Germany)
/subjects/33923,Hesse (Germany)
/subjects/37063,Tirschenreuth (Germany)
/subjects/26388,Riviera (France)
/subjects/37599,"Łochów (Województwo Mazowieckie, Poland)"
/subjects/33866,Jews -- Hungary -- Vilmány
/subjects/29568,Krasnodar (Russia)
/subjects/23165,Hamburg (Germany : Concentration camp)
/subjects/25818,Jews -- Lithuania -- Vilnius
/subjects/26737,Hasznos (Hungary)
/subjects/30319,Arnhem (Netherlands)
/subjects/31158,Piątek (Poland)
/subjects/29991,Nijverdal (Netherlands)
/subjects/28379,Forced labor -- Soviet Union
/subjects/39138,Iraq
/subjects/31508,Rastice (Slovakia)
/subjects/33535,Šajdíkove Humence (Slovakia)
/subjects/35818,Kremmen (Germany)
/subjects/24073,Metovnica (Serbia)
/subjects/40762,Epinay-sur-Seine (France)
/subjects/28953,Vaucresson (France)
/subjects/35662,Góra Kalwaria (Poland)
/subjects/41523,Rijeka (Croatia)
/subjects/34423,Jews -- Poland -- Kamionka
/subjects/31271,"Zvenyhorodka (Cherkasʹka oblastʹ, Ukraine)"
/subjects/25398,Martin (Slovakia)
/subjects/28050,Gautzsch (Germany)
/subjects/41036,Malchow (Germany)
/subjects/39704,Łańcut (Poland)
/subjects/24835,Jews -- Romania -- Carei
/subjects/35377,Lębork (Poland)
/subjects/29354,Tertre (Belgium)
/subjects/38545,Trinidad
/subjects/30525,Argenton-sur-Creuse (France)
/subjects/30031,Czechoslovakia -- Politics and government -- 1938-1945
/subjects/34971,Pia (France)
/subjects/40763,Eĭsk (Russia)
/subjects/24588,Jews -- Ukraine -- Kharkiv
/subjects/39210,Sękowa (Poland)
/subjects/25233,Bad Mergentheim (Germany)
/subjects/30932,Lidingö (Sweden)
/subjects/31620,Châlette-sur-Loing (France)
/subjects/34422,Kežmarok (Slovakia)
/subjects/39640,Șimleu Silvaniei (Romania)
/subjects/24971,"Dz︠h︡uryn (Vinnyt︠s︡ʹka oblastʹ, Ukraine)"
/subjects/34072,Revenge
/subjects/41467,Vlezenbeek (Belgium)
/subjects/26809,Schkeuditz (Germany)
/subjects/31335,"Blankenese (Hamburg, Germany)"
/subjects/33308,Harbin (China)
/subjects/35726,Crvenka (Serbia)
/subjects/23308,"World War, 1939-1945 -- Underground movements -- Spain"
/subjects/38114,Dzi︠a︡rzhynsk (Belarus)
/subjects/30524,Berestechko (Ukraine)
/subjects/33021,"Rybnik (Katowice, Poland)"
/subjects/27598,Ireland
/subjects/33471,Stolin (Belarus)
/subjects/23888,Wanda Wasilewska brigade
/subjects/23021,Jews -- Poland -- Koźminek (Województwo wielkopolskie)
/subjects/33922,Teslić (Bosnia and Herzegovina)
/subjects/26389,Goronda (Ukraine)
/subjects/33888,Varín Slovakia)
/subjects/29586,"Hungary -- History -- Revolution, 1956"
/subjects/37598,"World War, 1939-1945 -- Jewish resistance -- Yugoslavia"
/subjects/27961,Stepojevac (Serbia)
/subjects/33867,Hriňová (Slovakia)
/subjects/29093,Houston (Tex.)
/subjects/26366,Rozwadów (Poland)
/subjects/38378,Kaszuby (Poland)
/subjects/23164,Saint-Sulpice-les-Feuilles (France)
/subjects/27824,"Santa Maria di Leuca, Cape (Italy)"
/subjects/26736,Lushnjë (Albania)
/subjects/28682,Cusset (France)
/subjects/27127,Spermezeu (Romania)
/subjects/37824,Lechint̨a (Romania)
/subjects/28006,"Kuty (Ivano-Frankivsʹka oblastʹ, Ukraine)"
/subjects/36018,False papers
/subjects/39617,Červená Skala (Slovakia)
/subjects/28456,Frauenkirchen (Austria)
/subjects/25264,Holocaust survivors
/subjects/30965,Hull (England)
/subjects/31677,"Przedbórz (Łódź, Poland)"
/subjects/37609,Eberswalde (Germany)
/subjects/38006,"Biel (Bern, Switzerland)"
/subjects/35264,Bar (Montenegro)
/subjects/38456,Balf (Hungary)
/subjects/30066,Jews -- Hungary -- Győr
/subjects/35771,Płońsk (Poland)
/subjects/40671,Ural Mountains Region (Russia)
/subjects/40221,Children's transports
/subjects/25771,Jews -- Romania -- Bistrița (Bistrița-Năsăud)
/subjects/31362,Ahlem (Germany)
/subjects/28143,La Chartre-sur-le-Loir (France)
/subjects/31732,Gardyshëvka (Ukraine)
/subjects/39928,Jews -- Ukraine -- Kolomyi︠a︡
/subjects/37035,Jews -- Ukraine -- Busʹk
/subjects/33975,Todi (Italy)
/subjects/35458,Bosanaka Gradiška (Bosnia and Hercegovina)
/subjects/37465,Radošina (Slovakia)
/subjects/29928,Lippstadt (Germany)
/subjects/33076,Samarqand (Uzbekistan)
/subjects/29882,Jews -- Poland -- Zambrów
/subjects/28790,Dovercourt (England)
/subjects/22667,Physicians
/subjects/39494,"Wojciechowice (Opatów, Poland)"
/subjects/37873,Kosiv (Ukraine)
/subjects/28285,Türkmenabat (Turkmenistan)
/subjects/33563,Andenne (Belgium)
/subjects/22688,Guéret (France)
/subjects/33133,Aleksandrów Lódzki (Poland)
/subjects/32372,"Terezín-Bohušovice nad Ohři, Železničné Stanice (Czech Republic)"
/subjects/23099,"Bruges (Gironde, France)"
/subjects/26761,Jeleśnia (Poland)
/subjects/32722,Cervignano del Friuli (Italy)
/subjects/38440,Lysovichi (Ukraine)
/subjects/24199,"World War, 1939-1945 -- Prisoners and prisons, Austrian"
/subjects/35272,Liptovský Svätý Peter (Slovakia)
/subjects/24033,Miracles
/subjects/34930,Nitra (Slovakia)
/subjects/39251,Malý Báb (Slovakia)
/subjects/41099,Novosibirsk (Russia)
/subjects/25788,Germany -- History -- 1945-1955
/subjects/28440,Nové Mesto nad Váhom (Slovakia)
/subjects/38913,Huy (Belgium)
/subjects/34033,Jedwabne (Poland)
/subjects/28505,Oravská Polhora (Slovakia)
/subjects/31374,Pejë (Kosovo)
/subjects/35337,Rixensart (Belgium)
/subjects/30135,Larnaca (Cyprus)
/subjects/40667,Digion (France)
/subjects/29744,Cham (Germany)
/subjects/32558,Krefeld (Germany)
/subjects/24176,Richtenberg (Germany)
/subjects/27189,Główno (Poland)
/subjects/36798,"Auschwitz Trial, Frankfurt am Main, Germany, 1963-1965"
/subjects/33060,Grevenbroich (Germany)
/subjects/36632,Orlov (Slovakia)
/subjects/38786,Biarritz (France)
/subjects/33963,Bukhoro (Uzbekistan)
/subjects/32671,Jūrmala (Latvia)
/subjects/38769,"Greece -- History -- Occupation, 1941-1944"
/subjects/30359,Brzesko (Poland)
/subjects/23575,Saarebourg (France)
/subjects/28339,Hornbæk (Denmark)
/subjects/23826,Macerata (Italy : Province)
/subjects/39482,Nîmes (France)
/subjects/31266,"Praga (Warsaw, Poland)"
/subjects/24967,Radekhiv ghetto
/subjects/25675,Fara Sabina (Italy)
/subjects/30924,"Sarny (Rivnensʹka oblastʹ, Ukraine)"
/subjects/40775,Uroševac (Serbia)
/subjects/35675,"Halle (Brabant, Belgium)"
/subjects/29656,Galicia (Poland and Ukraine) -- Ethnic relations
/subjects/24064,Hoffenheim (Germany)
/subjects/22919,Seeshaupt (Germany)
/subjects/30027,Waddesdon (England)
/subjects/26409,Ommen (Netherlands)
/subjects/24121,Cluj ghetto
/subjects/34822,Erlangen (Germany)
/subjects/29713,San Fele (Italy)
/subjects/24822,Jews -- Ukraine -- Chernivt︠s︡i
/subjects/39713,Wife -- Death
/subjects/28102,Jews -- Poland -- Międzyrzecz
/subjects/31773,Terka (Poland)
/subjects/39343,Tarnowo (Poland)
/subjects/41471,Jews -- Poland -- Sochaczew
/subjects/26665,Fiesole (Italy)
/subjects/29590,Teaca (Romania)
/subjects/40149,Cahors (France)
/subjects/24208,Hronský Beňadik (Slovakia)
/subjects/33934,Copenhagen (Denmark)
/subjects/37424,Kiskundorozsma (Hungary)
/subjects/35419,"World War, 1939-1945 -- Conscript labor -- Yugoslavia"
/subjects/40519,"Hagen (Arnsberg, Germany)"
/subjects/27074,Ozorków (Poland)
/subjects/33467,Child sexual abuse
/subjects/28381,Auch (France)
/subjects/29969,Tuzla (Bosnia and Herzegovina)
/subjects/36665,Elst (Netherlands)
/subjects/22276,"Bodzanów (Województwo Mazowieckie, Poland)"
/subjects/25419,Semeĭ (Kazakhstan)
/subjects/34208,Sokolya (Ukraine)
/subjects/22333,"World War, 1939-1945 -- Personal narratives, Danish"
/subjects/27131,Tetétlen (Hungary)
/subjects/39085,Oslany (Slovakia)
/subjects/27561,Lavochne (Ukraine)
/subjects/23522,Tokod (Hungary)
/subjects/26720,Dvorník (Slovakia)
/subjects/39986,"World War, 1939-1945 -- Participation, Slovak"
/subjects/38694,"Khmilʹnyk (Vinnyt͡sʹka oblastʹ, Ukraine)"
/subjects/26167,Louvain (Belgium)
/subjects/32574,Davos (Switzerland)
/subjects/36864,Dunajská Streda (Slovakia)
/subjects/30119,Rajcza (Poland)
/subjects/22827,Rioupéroux (France)
/subjects/39768,Pali (Serbia)
/subjects/26864,Samgorodok (Ukraine)
/subjects/24859,Othmarschen (Germany)
/subjects/39338,Bergen (Belgium)
/subjects/31708,Bishkek (Kyrgyzstan)
/subjects/36537,Chojnowo (Poland)
/subjects/36022,Mexico City (Mexico)
/subjects/33220,Proszowice (Poland)
/subjects/39787,Namysłów (Poland)
/subjects/27799,Jews -- Hungary -- Diósgyőr (Miskolc)
/subjects/27263,Golʹshany (Belarus)
/subjects/33670,Nova Gradiška (Croatia)
/subjects/36921,"Turka (Lʹvivsʹka oblastʹ, Ukraine)"
/subjects/26022,Wuppertal (Germany)
/subjects/37263,Zawalów (Poland)
/subjects/38196,"Cheboksary (Chuvashia, Russia)"
/subjects/29787,Modena (Italy)
/subjects/41666,Bamberg (Germany)
/subjects/40974,Svidova (Ukraine)
/subjects/34766,Ecuador
/subjects/25177,Monastyrshchinskiĭ raĭon (Russia)
/subjects/31134,Banghāzī (Libya)
/subjects/33109,Lida (Belarus)
/subjects/25527,Veškovce (Slovakia)
/subjects/29154,Ericeira (Portugal)
/subjects/32348,Jews -- Hungary -- Hajdúhadház
/subjects/24766,Leopoldov (Slovakia)
/subjects/38745,Dlhé nad Cirochou (Slovakia)
/subjects/24336,Sint-Pieters-Leeuw (Belgium)
/subjects/30230,Veľký Šariš (Slovakia)
/subjects/25931,Irshava (Ukraine)
/subjects/35198,Petaḥ Tiḳṿah (Israel)
/subjects/38250,Forests
/subjects/24273,Russian literature -- 20th Century
/subjects/24789,Dvořiště (Czech Republic)
/subjects/39011,Jews -- Poland -- Turek
/subjects/40831,Hunedoara (Romania)
/subjects/41689,Lublin (Poland)
/subjects/25462,Hrkovce (Slovakia)
/subjects/28250,Kempenland (Belgium and Netherlands)
/subjects/26999,"Kristallnacht, 1938"
/subjects/38987,Ialysos (Greece)
/subjects/33762,Karlstad (Sweden)
/subjects/22523,Ruma (Serbia)
/subjects/26833,Sassnitz (Germany)
/subjects/32489,Hvar Island (Croatia)
/subjects/22870,Göttingen (Germany)
/subjects/37721,Vught (Netherlands)
/subjects/36833,Concentration camps -- Songs and music
/subjects/29380,Udine (Italy)
/subjects/37664,Kłobuck (Poland)
/subjects/27234,"Minden (North Rhine-Westphalia, Germany)"
/subjects/34418,Vrbas (Serbia)
/subjects/41518,Karlovy Vary (Czech Republic)
/subjects/25659,Cremona (Italy)
/subjects/28591,Chasseneuil (France)
/subjects/36075,"Fürstenwalde (Brandenburg, Germany)"
/subjects/39380,France -- Colonies -- Africa
/subjects/40470,Sobrance (Slovakia)
/subjects/35570,"World War, 1939-1945 -- Personal narratives, French"
/subjects/30288,Schwerin (Germany)
/subjects/40020,Toplica (Serbia : Region)
/subjects/31163,Dobešice (Czech Republic)
/subjects/41261,Gravelines (France)
/subjects/31499,Jews -- Czechoslovakia -- Komárno
/subjects/31533,Miskolc (Hungary)
/subjects/25120,Turkestanskai︠a︡ A.S.S.R. (R.S.F.S.R.)
/subjects/34731,Eschwege (Germany)
/subjects/41324,"World War, 1939-1945 -- Participation, French"
/subjects/23918,Brezová pod Bradlom (Slovakia)
/subjects/34224,Wunsiedel (Germany)
/subjects/31026,"Vileĭka (Minskai︠a︡ voblastsʹ, Belarus)"
/subjects/25435,"World War, 1939-1945 -- Underground movements -- Ukraine"
/subjects/35966,Dinkelsbühl (Germany)
/subjects/34674,Les Marjoris (France)
/subjects/36649,Qostanaĭ (Kazakhstan)
/subjects/25065,Nemorozh (Ukraine)
/subjects/31925,Jews -- Greece -- Salonika
/subjects/38207,Halifax (N.S.)
/subjects/29046,Weidenau (Germany)
/subjects/30267,Brno (Czech Republic)
/subjects/26126,Popivka (Ukraine)
/subjects/36825,Pʹi︠a︡tyhory (Ukraine)
/subjects/37737,Slatina nad Bebravou (Slovakia)
/subjects/23774,Jews -- Ukraine -- Khmelʹnik
/subjects/22866,Fellbach (Germany)
/subjects/38092,Miske (Hungary)
/subjects/26825,Oberkassel (Germany)
/subjects/36126,Mikhalaīika (Greece)
/subjects/38991,Buchloe (Germany)
/subjects/39683,Miedzyrzec Podlaski (Poland)
/subjects/32889,Erfurt (Germany)
/subjects/36063,Kandel (Germany)
/subjects/36599,Nagyrozvágy (Hungary)
/subjects/23261,Kapospula Vasúti Megállóhely (Hungary)
/subjects/37672,Ottawa (Ont.)
/subjects/32470,Shanghai (China)
/subjects/26063,Radzyń Podlaski (Poland)
/subjects/23631,Schneidemühl (Germany)
/subjects/22923,Hasidism
/subjects/40935,Anti-Nazi movement -- Austria
/subjects/41627,Oudenaarde (Belgium)
/subjects/39115,Gyula (Hungary)
/subjects/31525,Bitburg (Germany)
/subjects/22759,Prisons -- Bosnia and Herzegovina -- Brčko
/subjects/39545,Jews -- Belarus -- Radashkovichy
/subjects/25835,Chuhuïv (Ukraine)
/subjects/24377,"World War, 1939-1945 -- vPersonal narratives, Jewish"
/subjects/35589,"Israel-Arab War, 1967 -- Personal narratives"
/subjects/31933,Odense (Denmark)
/subjects/39050,Makó (Hungary)
/subjects/41298,Malech (Belarus)
/subjects/31030,Pukanec (Slovakia)
/subjects/36521,Zigeunerlager (Gypsy Lager)
/subjects/22098,Mercogliano (Italy)
/subjects/23723,"Höchst (Altenstadt, Hesse, Germany)"
/subjects/38495,Pravice (Czech Republic)
/subjects/26171,Vel̕ké Leváre (Slovakia)
/subjects/32077,"Spain -- History -- Civil War, 1936-1939 -- Participation, Foreign"
/subjects/23666,Mława (Poland)
/subjects/22974,"Leskovac (Leskovac, Serbia)"
/subjects/35248,"Tovste (Ternopilʹsʹka oblastʹ, Ukraine)"
/subjects/40718,Westende (Belgium)
/subjects/37625,Castelnaudary (France)
/subjects/28180,İzmir (Turkey)
/subjects/33666,Koper (Slovenia)
/subjects/27275,Jülich (Germany)
/subjects/25248,"Israel-Arab War, 1948-1949"
/subjects/38883,Tomsk (Russia)
/subjects/34459,"Norway -- History -- German occupation, 1940-1945"
/subjects/36464,Jews -- Belarus -- Dzi︠a︡rėchyn
/subjects/33236,Jews -- Romania -- Tîrgu-Mureș
/subjects/27625,Orphanages -- United States
/subjects/26937,Dămăcușeni (Romania)
/subjects/22427,Koningslo (Belgium)
/subjects/30733,Child psychology
/subjects/29512,Gallarate (Italy)
/subjects/40431,Abaújvár (Hungary)
/subjects/38753,Horní Jelenec (Slovakia)
/subjects/24770,Lörrach (Germany)
/subjects/35161,Fröndenberg (Germany)
/subjects/39512,Prusków (Poland)
/subjects/41670,"Zeilsheim (Frankfurt am Main, Germany)"
/subjects/27449,Kopřivnice (Czech Republic)
/subjects/34635,Physicians.2lcsh
/subjects/28616,Bonn (Germany)
/subjects/29457,Golovchynʹtse (Ukraine)
/subjects/29007,Krosno Odrzańskie (Poland)
/subjects/30226,Wolfsegg (Austria)
/subjects/23187,Bojná (Slovakia)
/subjects/24642,Jews -- Denmark -- Social conditions
/subjects/40153,Czyżewo (Poland)
/subjects/31913,Zembrzyce (Poland)
/subjects/39070,"World War, 1939-1945 -- Underground movements -- Poland"
/subjects/36385,Bydgoszcz (Poland)
/subjects/35950,Glückstadt (Germany)
/subjects/34212,Brivio (Italy)
/subjects/41312,Buziaș (Romania)
/subjects/40915,Jasionówka (Poland)
/subjects/22329,Michalovce (Slovakia)
/subjects/25116,Brekov (Slovakia)
/subjects/28374,Z︠H︡lobin (Belarus)
/subjects/22283,Lut︠s︡ʹk (Poland)
/subjects/25546,Nyáregyháza (Hungary)
/subjects/31155,"World War, 1939-1945 -- Participation, English"
/subjects/35116,Saint-Lambert-du-Lattay (France)
/subjects/29135,Mikashevichy (Belarus)
/subjects/38724,Palestine -- Emigration and immigration
/subjects/24707,Ter Apel (Netherlands)
/subjects/32329,North Rhine-Westphalia (Germany)
/subjects/26690,Obdokovská Pusta (Slovakia)
/subjects/24357,Ans (Belgium)
/subjects/23492,Typhus fever
/subjects/37081,Podujevo (Kosovo)
/subjects/25395,Rostov (Russia)
/subjects/27652,Lipcani (Moldova)
/subjects/33611,Lăpuşna (Romania)
/subjects/23241,Panama (Panama)
/subjects/36940,Mahili͡oŭ (Belarus)
/subjects/32450,Włodowa (Poland)
/subjects/32000,Mexico
/subjects/26106,Magerov (Ukraine)
/subjects/23304,Halmeu (Romania)
/subjects/34838,Mostysʹka (Ukraine)
/subjects/37717,Monaco
/subjects/26556,"Stavropolʹ (Stavropolʹskiĭ kraĭ, Russia)"
/subjects/30482,Schwandorf in Bayern (Germany)
/subjects/37347,Conversion -- Judaism -- Converts from Christianity
/subjects/33304,Międzyrzecz (Poland)
/subjects/31339,"Łuków (Lublin, Poland)"
/subjects/27717,Voroni︠a︡ky (Ukraine)
/subjects/39709,Collective memory -- Germany
/subjects/22515,Yablonʹka (Ukraine)
/subjects/32846,Jews -- Serbia -- Subotica (Subotica)
/subjects/33754,Legnica (Poland)
/subjects/24992,Juan-les-Pins (France)
/subjects/25454,Tverʹ (Russia)
/subjects/37890,Artists
/subjects/28636,Prisoners of War -- Slovakia
/subjects/40807,Borgo San Dalmazzo (Italy)
/subjects/27039,Bukachevtsy (Ukraine)
/subjects/37469,Rossignol (Belgium)
/subjects/27890,Aranđelovac (Serbia)
/subjects/40554,Aversa (Italy)
/subjects/23580,Scheveningen (Netherlands)
/subjects/30656,Stráže (Czechoslovakia)
/subjects/33979,Sródborów (Poland)
/subjects/39924,Norrköping (Sweden)
/subjects/38323,Tangerang (Indonesia)
/subjects/31801,Cluj-Napoca (Romania)
/subjects/35511,"Brooklyn (New York, N.Y.)"
/subjects/24750,Radomsko (Poland)
/subjects/29498,Komarów-Osada (Poland)
/subjects/35141,Auriac-sur-Vendinelle (France)
/subjects/23996,Miltenberg (Germany)
/subjects/25141,Chutove (Ukraine)
/subjects/22684,Quarata (Italy)
/subjects/34750,Alba Iulia (Romania)
/subjects/35842,Courbevoie (France)
/subjects/28773,Rumšiškės (Lithuania)
/subjects/35792,Solotvyno (Ukraine)
/subjects/23646,Kalisz (Poland)
/subjects/40368,"Rączki (Województwo Warmińsko-Mazurskie, Poland)"
/subjects/37255,Lucerne (Switzerland)
/subjects/32407,Citizenship -- Germany
/subjects/24029,Jews -- Ukraine -- Vinnyt︠s︡i︠a︡
/subjects/36917,Lärbro (Sweden)
/subjects/41083,Zvur (Ukraine)
/subjects/22057,Saint-Brieuc (France)
/subjects/41579,Krajenka (Poland)
/subjects/34479,Manětín (Czech Republic)
/subjects/31381,Szolnok (Hungary)
/subjects/25638,Dubrava (Ukraine)
/subjects/38909,Mosor Mountains (Croatia)
/subjects/27605,Sokhós (Greece)
/subjects/26917,"Czerniaków (Warsaw, Poland)"
/subjects/32811,"Israel-Arab War, 1967"
/subjects/33703,Zymna Voda (Ukraine)
/subjects/30986,Cimochy (Poland)
/subjects/33353,Girenbad (Switzerland)
/subjects/41596,Kaminʹ-Kashyrsʹkyĭ (Ukraine)
/subjects/26852,Rastatt (Germany)
/subjects/24496,Revolts in concentration camps
/subjects/32542,Cuba
/subjects/40387,Zlín (Czech Republic)
/subjects/25911,Zedlitz (Germany)
/subjects/40112,Bielowice (Poland)
/subjects/29031,Smederevo (Serbia)
/subjects/29461,Smilavichy (Belarus)
/subjects/31401,Jews -- Poland -- Lublin
/subjects/40811,"World War, 1939-1945 -- Underground movements -- Czech Republic"
/subjects/34603,Jews -- Ukraine -- Ostroh
